Target,VulnerabilityID,Package,InstalledVersion,FixedVersion,Severity,Title,PrimaryURL
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-68973,gpgv,2.4.7-r0,2.4.9-r0,HIGH,GnuPG: GnuPG: Information disclosure and potential arbitrary code execution via out-of-bounds write,https://avd.aquasec.com/nvd/cve-2025-68973
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-15467,libcrypto3,3.5.1-r0,3.5.5-r0,CRITICAL,openssl: OpenSSL: Remote code execution or Denial of Service via oversized Initialization Vector in CMS parsing,https://avd.aquasec.com/nvd/cve-2025-15467
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-69419,libcrypto3,3.5.1-r0,3.5.5-r0,HIGH,openssl: OpenSSL: Arbitrary code execution due to out-of-bounds write in PKCS#12 processing,https://avd.aquasec.com/nvd/cve-2025-69419
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-69421,libcrypto3,3.5.1-r0,3.5.5-r0,HIGH,openssl: OpenSSL: Denial of Service via malformed PKCS#12 file processing,https://avd.aquasec.com/nvd/cve-2025-69421
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-64720,libpng,1.6.47-r0,1.6.51-r0,HIGH,libpng: LIBPNG buffer overflow,https://avd.aquasec.com/nvd/cve-2025-64720
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-65018,libpng,1.6.47-r0,1.6.51-r0,HIGH,libpng: LIBPNG heap buffer overflow,https://avd.aquasec.com/nvd/cve-2025-65018
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-66293,libpng,1.6.47-r0,1.6.53-r0,HIGH,libpng: LIBPNG out-of-bounds read in png_image_read_composite,https://avd.aquasec.com/nvd/cve-2025-66293
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2026-22695,libpng,1.6.47-r0,1.6.54-r0,HIGH,libpng: libpng: Denial of service and information disclosure via heap buffer over-read in png_image_finish_read,https://avd.aquasec.com/nvd/cve-2026-22695
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2026-22801,libpng,1.6.47-r0,1.6.54-r0,HIGH,libpng: libpng: Information disclosure and denial of service via integer truncation in simplified write API,https://avd.aquasec.com/nvd/cve-2026-22801
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-15467,libssl3,3.5.1-r0,3.5.5-r0,CRITICAL,openssl: OpenSSL: Remote code execution or Denial of Service via oversized Initialization Vector in CMS parsing,https://avd.aquasec.com/nvd/cve-2025-15467
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-69419,libssl3,3.5.1-r0,3.5.5-r0,HIGH,openssl: OpenSSL: Arbitrary code execution due to out-of-bounds write in PKCS#12 processing,https://avd.aquasec.com/nvd/cve-2025-69419
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-69421,libssl3,3.5.1-r0,3.5.5-r0,HIGH,openssl: OpenSSL: Denial of Service via malformed PKCS#12 file processing,https://avd.aquasec.com/nvd/cve-2025-69421
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-15467,openssl,3.5.1-r0,3.5.5-r0,CRITICAL,openssl: OpenSSL: Remote code execution or Denial of Service via oversized Initialization Vector in CMS parsing,https://avd.aquasec.com/nvd/cve-2025-15467
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-69419,openssl,3.5.1-r0,3.5.5-r0,HIGH,openssl: OpenSSL: Arbitrary code execution due to out-of-bounds write in PKCS#12 processing,https://avd.aquasec.com/nvd/cve-2025-69419
fairdatasystems/fdp:2026-02-11 (alpine 3.22.1),CVE-2025-69421,openssl,3.5.1-r0,3.5.5-r0,HIGH,openssl: OpenSSL: Denial of Service via malformed PKCS#12 file processing,https://avd.aquasec.com/nvd/cve-2025-69421
Java,CVE-2025-48734,commons-beanutils:commons-beanutils,1.9.4,1.11.0,HIGH,commons-beanutils: Apache Commons BeanUtils: PropertyUtilsBean does not suppresses an enum's declaredClass property by default,https://avd.aquasec.com/nvd/cve-2025-48734
Java,CVE-2025-48988,org.apache.tomcat.embed:tomcat-embed-core,10.1.41,"11.0.8, 10.1.42, 9.0.106",HIGH,tomcat: Apache Tomcat DoS in multipart upload,https://avd.aquasec.com/nvd/cve-2025-48988
Java,CVE-2025-48989,org.apache.tomcat.embed:tomcat-embed-core,10.1.41,"11.0.10, 10.1.44, 9.0.108",HIGH,"tomcat: http/2 ""MadeYouReset"" DoS attack through HTTP/2 control frames",https://avd.aquasec.com/nvd/cve-2025-48989
Java,CVE-2025-55752,org.apache.tomcat.embed:tomcat-embed-core,10.1.41,"11.0.11, 10.1.45, 9.0.109",HIGH,tomcat: org.apache.tomcat/tomcat-catalina: Apache Tomcat: Directory traversal via rewrite with possible RCE,https://avd.aquasec.com/nvd/cve-2025-55752
Java,CVE-2024-22201,org.eclipse.jetty.http2:http2-common,9.4.41.v20210516,"9.4.54, 10.0.20, 11.0.20",HIGH,jetty: stop accepting new connections from valid clients,https://avd.aquasec.com/nvd/cve-2024-22201
Java,CVE-2025-5115,org.eclipse.jetty.http2:http2-common,9.4.41.v20210516,"9.4.58, 10.0.26, 11.0.26",HIGH,"jetty: HTTP/2 (including DNS over HTTPS) contains a design flaw and is vulnerable to ""MadeYouReset"" DoS attack through HTTP/2 control frames",https://avd.aquasec.com/nvd/cve-2025-5115
Java,CVE-2023-36478,org.eclipse.jetty.http2:http2-hpack,9.4.41.v20210516,"10.0.16, 11.0.16, 9.4.53",HIGH,jetty: hpack header values cause denial of service in http/2,https://avd.aquasec.com/nvd/cve-2023-36478
Java,CVE-2025-12183,org.lz4:lz4-java,1.8.0,1.8.1,HIGH,lz4-java: lz4-java: Out-of-bounds memory operations lead to denial of service and information disclosure,https://avd.aquasec.com/nvd/cve-2025-12183
Java,CVE-2025-66566,org.lz4:lz4-java,1.8.0,N/A,HIGH,lz4-java: lz4-java: Information Disclosure via Insufficient Output Buffer Clearing,https://avd.aquasec.com/nvd/cve-2025-66566
Java,CVE-2025-41248,org.springframework.security:spring-security-core,6.5.0,"6.4.10, 6.5.4",HIGH,org.springframework.security/spring-security-core: Spring Security authorization bypass,https://avd.aquasec.com/nvd/cve-2025-41248
Java,CVE-2025-41249,org.springframework:spring-core,6.2.7,6.2.11,HIGH,org.springframework/spring-core: Spring Framework Annotation Detection Vulnerability,https://avd.aquasec.com/nvd/cve-2025-41249
