Target,VulnerabilityID,Package,InstalledVersion,FixedVersion,Severity,Title,PrimaryURL
Java,CVE-2026-24281,org.apache.zookeeper:zookeeper,3.9.3,"3.8.6, 3.9.5",HIGH,Apache ZooKeeper: Apache ZooKeeper: Impersonation of servers or clients via reverse DNS spoofing,https://avd.aquasec.com/nvd/cve-2026-24281
Java,CVE-2026-24308,org.apache.zookeeper:zookeeper,3.9.3,"3.9.5, 3.8.6",HIGH,Apache ZooKeeper: Apache ZooKeeper: Information disclosure via improper handling of configuration values,https://avd.aquasec.com/nvd/cve-2026-24308
Java,CVE-2025-5115,org.eclipse.jetty.http2:http2-common,10.0.24,"9.4.58, 10.0.26, 11.0.26",HIGH,"jetty: HTTP/2 (including DNS over HTTPS) contains a design flaw and is vulnerable to ""MadeYouReset"" DoS attack through HTTP/2 control frames",https://avd.aquasec.com/nvd/cve-2025-5115
Java,CVE-2026-2332,org.eclipse.jetty:jetty-http,10.0.24,"12.1.7, 12.0.33",HIGH,org.eclipse.jetty/jetty-http: HTTP request smuggling via chunked extension quoted-string parsing,https://avd.aquasec.com/nvd/cve-2026-2332
Java,GHSA-2r2c-cx56-8933,org.jline:jline-remote-telnet,3.6.2,4.2.1,HIGH,JLine3 Telnet server: Unauthenticated Remote DoS via Unbounded Telnet NAWS Terminal Geometry,https://github.com/advisories/GHSA-2r2c-cx56-8933
Java,GHSA-47qp-hqvx-6r3f,org.jline:jline-remote-telnet,3.6.2,4.2.1,HIGH,JLine3 Telnet server: Unauthenticated Remote Memory Exhaustion via Unbounded Telnet NEW-ENVIRON Variables,https://github.com/advisories/GHSA-47qp-hqvx-6r3f
Java,CVE-2025-12183,org.lz4:lz4-java,1.8.0,1.8.1,HIGH,lz4-java: lz4-java: Out-of-bounds memory operations lead to denial of service and information disclosure,https://avd.aquasec.com/nvd/cve-2025-12183
Java,CVE-2025-12183,org.lz4:lz4-java,1.8.0,1.8.1,HIGH,lz4-java: lz4-java: Out-of-bounds memory operations lead to denial of service and information disclosure,https://avd.aquasec.com/nvd/cve-2025-12183
Java,CVE-2025-66566,org.lz4:lz4-java,1.8.0,N/A,HIGH,lz4-java: lz4-java: Information Disclosure via Insufficient Output Buffer Clearing,https://avd.aquasec.com/nvd/cve-2025-66566
Java,CVE-2025-66566,org.lz4:lz4-java,1.8.0,N/A,HIGH,lz4-java: lz4-java: Information Disclosure via Insufficient Output Buffer Clearing,https://avd.aquasec.com/nvd/cve-2025-66566
Java,CVE-2025-22235,org.springframework.boot:spring-boot,2.7.18,"3.3.11, 3.4.5",HIGH,org.springframework.boot/spring-boot: Spring Boot EndpointRequest.to() creates wrong matcher if actuator endpoint is not exposed,https://avd.aquasec.com/nvd/cve-2025-22235
Java,CVE-2026-40973,org.springframework.boot:spring-boot,2.7.18,"4.0.6, 3.5.14",HIGH,Spring Boot: Spring Boot: Arbitrary Code Execution and Session Hijacking via predictable temporary directory,https://avd.aquasec.com/nvd/cve-2026-40973
Java,CVE-2025-22228,org.springframework.security:spring-security-crypto,5.8.16,"6.3.8, 6.4.4, 6.2.10, 6.1.14, 6.0.16, 5.8.18, 5.7.16",HIGH,spring-security-core: Spring Security BCryptPasswordEncoder does not enforce maximum password length,https://avd.aquasec.com/nvd/cve-2025-22228
Java,CVE-2026-22732,org.springframework.security:spring-security-web,5.8.16,"6.5.9, 7.0.4",CRITICAL,Spring Security: Spring Security: Security policy bypass and information disclosure due to unwritten HTTP headers,https://avd.aquasec.com/nvd/cve-2026-22732
Java,CVE-2025-41249,org.springframework:spring-core,5.3.39,6.2.11,HIGH,org.springframework/spring-core: Spring Framework Annotation Detection Vulnerability,https://avd.aquasec.com/nvd/cve-2025-41249
Java,CVE-2024-38816,org.springframework:spring-webmvc,5.3.39,6.1.13,HIGH,spring-webmvc: Path Traversal Vulnerability in Spring Applications Using RouterFunctions and FileSystemResource,https://avd.aquasec.com/nvd/cve-2024-38816
Java,CVE-2024-38819,org.springframework:spring-webmvc,5.3.39,6.1.14,HIGH,org.springframework:spring-webmvc: Path traversal vulnerability in functional web frameworks,https://avd.aquasec.com/nvd/cve-2024-38819
