Target,VulnerabilityID,Package,InstalledVersion,FixedVersion,Severity,Title,PrimaryURL
usr/bin/mongoexport,CVE-2025-61728,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: archive/zip: Excessive CPU consumption when building archive index in archive/zip,https://avd.aquasec.com/nvd/cve-2025-61728
usr/bin/mongoexport,CVE-2025-61730,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,During the TLS 1.3 handshake if multiple messages are sent in records  ...,https://avd.aquasec.com/nvd/cve-2025-61730
usr/bin/mongofiles,CVE-2025-68121,stdlib,v1.25.5,"1.24.13, 1.25.7, 1.26.0-rc.3",CRITICAL,"During session resumption in crypto/tls, if the underlying Config has  ...",https://avd.aquasec.com/nvd/cve-2025-68121
usr/bin/mongofiles,CVE-2025-61726,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: net/url: Memory exhaustion in query parameter parsing in net/url,https://avd.aquasec.com/nvd/cve-2025-61726
usr/bin/mongofiles,CVE-2025-61728,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: archive/zip: Excessive CPU consumption when building archive index in archive/zip,https://avd.aquasec.com/nvd/cve-2025-61728
usr/bin/mongofiles,CVE-2025-61730,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,During the TLS 1.3 handshake if multiple messages are sent in records  ...,https://avd.aquasec.com/nvd/cve-2025-61730
usr/bin/mongoimport,CVE-2025-68121,stdlib,v1.25.5,"1.24.13, 1.25.7, 1.26.0-rc.3",CRITICAL,"During session resumption in crypto/tls, if the underlying Config has  ...",https://avd.aquasec.com/nvd/cve-2025-68121
usr/bin/mongoimport,CVE-2025-61726,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: net/url: Memory exhaustion in query parameter parsing in net/url,https://avd.aquasec.com/nvd/cve-2025-61726
usr/bin/mongoimport,CVE-2025-61728,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: archive/zip: Excessive CPU consumption when building archive index in archive/zip,https://avd.aquasec.com/nvd/cve-2025-61728
usr/bin/mongoimport,CVE-2025-61730,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,During the TLS 1.3 handshake if multiple messages are sent in records  ...,https://avd.aquasec.com/nvd/cve-2025-61730
usr/bin/mongorestore,CVE-2025-68121,stdlib,v1.25.5,"1.24.13, 1.25.7, 1.26.0-rc.3",CRITICAL,"During session resumption in crypto/tls, if the underlying Config has  ...",https://avd.aquasec.com/nvd/cve-2025-68121
usr/bin/mongorestore,CVE-2025-61726,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: net/url: Memory exhaustion in query parameter parsing in net/url,https://avd.aquasec.com/nvd/cve-2025-61726
usr/bin/mongorestore,CVE-2025-61728,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: archive/zip: Excessive CPU consumption when building archive index in archive/zip,https://avd.aquasec.com/nvd/cve-2025-61728
usr/bin/mongorestore,CVE-2025-61730,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,During the TLS 1.3 handshake if multiple messages are sent in records  ...,https://avd.aquasec.com/nvd/cve-2025-61730
usr/bin/mongostat,CVE-2025-68121,stdlib,v1.25.5,"1.24.13, 1.25.7, 1.26.0-rc.3",CRITICAL,"During session resumption in crypto/tls, if the underlying Config has  ...",https://avd.aquasec.com/nvd/cve-2025-68121
usr/bin/mongostat,CVE-2025-61726,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: net/url: Memory exhaustion in query parameter parsing in net/url,https://avd.aquasec.com/nvd/cve-2025-61726
usr/bin/mongostat,CVE-2025-61728,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: archive/zip: Excessive CPU consumption when building archive index in archive/zip,https://avd.aquasec.com/nvd/cve-2025-61728
usr/bin/mongostat,CVE-2025-61730,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,During the TLS 1.3 handshake if multiple messages are sent in records  ...,https://avd.aquasec.com/nvd/cve-2025-61730
usr/bin/mongotop,CVE-2025-68121,stdlib,v1.25.5,"1.24.13, 1.25.7, 1.26.0-rc.3",CRITICAL,"During session resumption in crypto/tls, if the underlying Config has  ...",https://avd.aquasec.com/nvd/cve-2025-68121
usr/bin/mongotop,CVE-2025-61726,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: net/url: Memory exhaustion in query parameter parsing in net/url,https://avd.aquasec.com/nvd/cve-2025-61726
usr/bin/mongotop,CVE-2025-61728,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,golang: archive/zip: Excessive CPU consumption when building archive index in archive/zip,https://avd.aquasec.com/nvd/cve-2025-61728
usr/bin/mongotop,CVE-2025-61730,stdlib,v1.25.5,"1.24.12, 1.25.6",HIGH,During the TLS 1.3 handshake if multiple messages are sent in records  ...,https://avd.aquasec.com/nvd/cve-2025-61730
usr/local/bin/gosu,CVE-2025-68121,stdlib,v1.24.6,"1.24.13, 1.25.7, 1.26.0-rc.3",CRITICAL,"During session resumption in crypto/tls, if the underlying Config has  ...",https://avd.aquasec.com/nvd/cve-2025-68121
usr/local/bin/gosu,CVE-2025-58183,stdlib,v1.24.6,"1.24.8, 1.25.2",HIGH,golang: archive/tar: Unbounded allocation when parsing GNU sparse map,https://avd.aquasec.com/nvd/cve-2025-58183
usr/local/bin/gosu,CVE-2025-61726,stdlib,v1.24.6,"1.24.12, 1.25.6",HIGH,golang: net/url: Memory exhaustion in query parameter parsing in net/url,https://avd.aquasec.com/nvd/cve-2025-61726
usr/local/bin/gosu,CVE-2025-61728,stdlib,v1.24.6,"1.24.12, 1.25.6",HIGH,golang: archive/zip: Excessive CPU consumption when building archive index in archive/zip,https://avd.aquasec.com/nvd/cve-2025-61728
usr/local/bin/gosu,CVE-2025-61729,stdlib,v1.24.6,"1.24.11, 1.25.5",HIGH,crypto/x509: golang: Denial of Service due to excessive resource consumption via crafted certificate,https://avd.aquasec.com/nvd/cve-2025-61729
usr/local/bin/gosu,CVE-2025-61730,stdlib,v1.24.6,"1.24.12, 1.25.6",HIGH,During the TLS 1.3 handshake if multiple messages are sent in records  ...,https://avd.aquasec.com/nvd/cve-2025-61730
